"indicatorID";"indicatorLabel";"country_iso3";"countryLabel";"year";"value"
"WB-AG.SRF.TOTL.K2";"Surface area";"TUN";"Tunisia";"1993";"163610"
"WB-AG.SRF.TOTL.K2";"Surface area";"TUR";"Turkey";"1993";"785350"
"WB-AG.SRF.TOTL.K2";"Surface area";"TUV";"Tuvalu";"1993";"30"
"WB-AG.SRF.TOTL.K2";"Surface area";"TZA";"Tanzania";"1993";"947300"
"WB-AG.SRF.TOTL.K2";"Surface area";"UGA";"Uganda";"1993";"241550"
"WB-AG.SRF.TOTL.K2";"Surface area";"UKR";"Ukraine";"1993";"603550"
"WB-AG.SRF.TOTL.K2";"Surface area";"URY";"Uruguay";"1993";"176220"
"WB-AG.SRF.TOTL.K2";"Surface area";"USA";"United States of America";"1993";"9629090"
"WB-AG.SRF.TOTL.K2";"Surface area";"UZB";"Uzbekistan";"1993";"447400"
"WB-AG.SRF.TOTL.K2";"Surface area";"VCT";"Saint Vincent and the Grenadines";"1993";"390"
"WB-AG.SRF.TOTL.K2";"Surface area";"VEN";"Venezuela";"1993";"912050"
"WB-AG.SRF.TOTL.K2";"Surface area";"VGB";"British Virgin Islands";"1993";"150"
"WB-AG.SRF.TOTL.K2";"Surface area";"VIR";"United States Virgin Islands";"1993";"350"
"WB-AG.SRF.TOTL.K2";"Surface area";"VNM";"Vietnam";"1993";"331110"
"WB-AG.SRF.TOTL.K2";"Surface area";"VUT";"Vanuatu";"1993";"12190"
"WB-AG.SRF.TOTL.K2";"Surface area";"WSM";"Samoa";"1993";"2840"
"WB-AG.SRF.TOTL.K2";"Surface area";"XKX";"Kosovo";"1993";"10887"
"WB-AG.SRF.TOTL.K2";"Surface area";"YEM";"Yemen";"1993";"527970"
"WB-AG.SRF.TOTL.K2";"Surface area";"ZAF";"South Africa";"1993";"1219090"
"WB-AG.SRF.TOTL.K2";"Surface area";"ZMB";"Zambia";"1993";"752610"
"WB-AG.SRF.TOTL.K2";"Surface area";"ZWE";"Zimbabwe";"1993";"390760"
"WB-AG.SRF.TOTL.K2";"Surface area";"ABW";"Aruba";"1994";"180"
"WB-AG.SRF.TOTL.K2";"Surface area";"AFG";"Afghanistan";"1994";"652860"
"WB-AG.SRF.TOTL.K2";"Surface area";"AGO";"Angola";"1994";"1246700"
"WB-AG.SRF.TOTL.K2";"Surface area";"ALB";"Albania";"1994";"28750"
"WB-AG.SRF.TOTL.K2";"Surface area";"AND";"Andorra";"1994";"470"
"WB-AG.SRF.TOTL.K2";"Surface area";"ARE";"United Arab Emirates";"1994";"83600"
"WB-AG.SRF.TOTL.K2";"Surface area";"ARG";"Argentina";"1994";"2780400"
"WB-AG.SRF.TOTL.K2";"Surface area";"ARM";"Armenia";"1994";"29740"
"WB-AG.SRF.TOTL.K2";"Surface area";"ASM";"American Samoa";"1994";"200"
"WB-AG.SRF.TOTL.K2";"Surface area";"ATG";"Antigua and Barbuda";"1994";"440"
"WB-AG.SRF.TOTL.K2";"Surface area";"AUS";"Australia";"1994";"7741220"
"WB-AG.SRF.TOTL.K2";"Surface area";"AUT";"Austria";"1994";"83879"
"WB-AG.SRF.TOTL.K2";"Surface area";"AZE";"Azerbaijan";"1994";"86600"
"WB-AG.SRF.TOTL.K2";"Surface area";"BDI";"Burundi";"1994";"27830"
"WB-AG.SRF.TOTL.K2";"Surface area";"BEN";"Benin";"1994";"114760"
"WB-AG.SRF.TOTL.K2";"Surface area";"BFA";"Burkina Faso";"1994";"274220"
"WB-AG.SRF.TOTL.K2";"Surface area";"BGD";"Bangladesh";"1994";"148460"
"WB-AG.SRF.TOTL.K2";"Surface area";"BGR";"Bulgaria";"1994";"110990"
"WB-AG.SRF.TOTL.K2";"Surface area";"BHR";"Bahrain";"1994";"710"
"WB-AG.SRF.TOTL.K2";"Surface area";"BHS";"Bahamas";"1994";"13880"
"WB-AG.SRF.TOTL.K2";"Surface area";"BIH";"Bosnia and Herzegovina";"1994";"51210"
"WB-AG.SRF.TOTL.K2";"Surface area";"BLR";"Belarus";"1994";"207600"
"WB-AG.SRF.TOTL.K2";"Surface area";"BLZ";"Belize";"1994";"22970"
"WB-AG.SRF.TOTL.K2";"Surface area";"BMU";"Bermuda";"1994";"50"
"WB-AG.SRF.TOTL.K2";"Surface area";"BOL";"Bolivia";"1994";"1098580"
"WB-AG.SRF.TOTL.K2";"Surface area";"BRA";"Brazil";"1994";"8515770"
"WB-AG.SRF.TOTL.K2";"Surface area";"BRB";"Barbados";"1994";"430"
"WB-AG.SRF.TOTL.K2";"Surface area";"BRN";"Brunei Darussalam";"1994";"5770"
"WB-AG.SRF.TOTL.K2";"Surface area";"BTN";"Bhutan";"1994";"40077"
"WB-AG.SRF.TOTL.K2";"Surface area";"BWA";"Botswana";"1994";"581730"
"WB-AG.SRF.TOTL.K2";"Surface area";"CAF";"Central African Republic";"1994";"622980"
"WB-AG.SRF.TOTL.K2";"Surface area";"CAN";"Canada";"1994";"9984670"
"WB-AG.SRF.TOTL.K2";"Surface area";"CHE";"Switzerland";"1994";"41290"
"WB-AG.SRF.TOTL.K2";"Surface area";"CHL";"Chile";"1994";"756096"
"WB-AG.SRF.TOTL.K2";"Surface area";"CHN";"China";"1994";"9562950"
"WB-AG.SRF.TOTL.K2";"Surface area";"CIV";"Ivory Coast";"1994";"322460"
"WB-AG.SRF.TOTL.K2";"Surface area";"CMR";"Cameroon";"1994";"475440"
"WB-AG.SRF.TOTL.K2";"Surface area";"COD";"Democratic Republic of the Congo";"1994";"2344860"
"WB-AG.SRF.TOTL.K2";"Surface area";"COG";"Congo";"1994";"342000"
"WB-AG.SRF.TOTL.K2";"Surface area";"COL";"Colombia";"1994";"1141750"
"WB-AG.SRF.TOTL.K2";"Surface area";"COM";"Comoros";"1994";"1861"
"WB-AG.SRF.TOTL.K2";"Surface area";"CPV";"Cape Verde";"1994";"4030"
"WB-AG.SRF.TOTL.K2";"Surface area";"CRI";"Costa Rica";"1994";"51100"
"WB-AG.SRF.TOTL.K2";"Surface area";"CUB";"Cuba";"1994";"109890"
"WB-AG.SRF.TOTL.K2";"Surface area";"CUW";"Curaao";"1994";"444"
"WB-AG.SRF.TOTL.K2";"Surface area";"CYM";"Cayman Islands";"1994";"264"
"WB-AG.SRF.TOTL.K2";"Surface area";"CYP";"Cyprus";"1994";"9250"
"WB-AG.SRF.TOTL.K2";"Surface area";"CZE";"Czech Republic";"1994";"78870"
"WB-AG.SRF.TOTL.K2";"Surface area";"DEU";"Germany";"1994";"357000"
"WB-AG.SRF.TOTL.K2";"Surface area";"DJI";"Djibouti";"1994";"23200"
"WB-AG.SRF.TOTL.K2";"Surface area";"DMA";"Dominica";"1994";"750"
"WB-AG.SRF.TOTL.K2";"Surface area";"DNK";"Denmark";"1994";"43090"
"WB-AG.SRF.TOTL.K2";"Surface area";"DOM";"Dominican Republic";"1994";"48670"
"WB-AG.SRF.TOTL.K2";"Surface area";"DZA";"Algeria";"1994";"2381740"
"WB-AG.SRF.TOTL.K2";"Surface area";"ECU";"Ecuador";"1994";"283560"
"WB-AG.SRF.TOTL.K2";"Surface area";"EGY";"Egypt";"1994";"1001450"
"WB-AG.SRF.TOTL.K2";"Surface area";"ERI";"Eritrea";"1994";"117600"
"WB-AG.SRF.TOTL.K2";"Surface area";"ESP";"Spain";"1994";"505990"
"WB-AG.SRF.TOTL.K2";"Surface area";"EST";"Estonia";"1994";"45230"
"WB-AG.SRF.TOTL.K2";"Surface area";"ETH";"Ethiopia";"1994";"1104300"
"WB-AG.SRF.TOTL.K2";"Surface area";"FIN";"Finland";"1994";"338150"
"WB-AG.SRF.TOTL.K2";"Surface area";"FJI";"Fiji";"1994";"18270"
"WB-AG.SRF.TOTL.K2";"Surface area";"FRA";"France";"1994";"549086"
"WB-AG.SRF.TOTL.K2";"Surface area";"FRO";"Faroe Islands";"1994";"1396"
"WB-AG.SRF.TOTL.K2";"Surface area";"FSM";"Micronesia";"1994";"700"
"WB-AG.SRF.TOTL.K2";"Surface area";"GAB";"Gabon";"1994";"267670"
"WB-AG.SRF.TOTL.K2";"Surface area";"GBR";"United Kingdom";"1994";"243610"
"WB-AG.SRF.TOTL.K2";"Surface area";"GEO";"Georgia";"1994";"69700"
"WB-AG.SRF.TOTL.K2";"Surface area";"GHA";"Ghana";"1994";"238540"
"WB-AG.SRF.TOTL.K2";"Surface area";"GIB";"Gibraltar";"1994";"10"
"WB-AG.SRF.TOTL.K2";"Surface area";"GIN";"Guinea";"1994";"245860"
"WB-AG.SRF.TOTL.K2";"Surface area";"GMB";"Gambia";"1994";"11300"
"WB-AG.SRF.TOTL.K2";"Surface area";"GNB";"Guinea-Bissau";"1994";"36130"
"WB-AG.SRF.TOTL.K2";"Surface area";"GNQ";"Equatorial Guinea";"1994";"28050"
"WB-AG.SRF.TOTL.K2";"Surface area";"GRC";"Greece";"1994";"131960"
"WB-AG.SRF.TOTL.K2";"Surface area";"GRD";"Grenada";"1994";"340"
"WB-AG.SRF.TOTL.K2";"Surface area";"GRL";"Greenland";"1994";"341700"
"WB-AG.SRF.TOTL.K2";"Surface area";"GTM";"Guatemala";"1994";"108890"
"WB-AG.SRF.TOTL.K2";"Surface area";"GUM";"Guam";"1994";"540"
"WB-AG.SRF.TOTL.K2";"Surface area";"GUY";"Guyana";"1994";"214970"
"WB-AG.SRF.TOTL.K2";"Surface area";"HKG";"Hong Kong";"1994";"1070"
"WB-AG.SRF.TOTL.K2";"Surface area";"HND";"Honduras";"1994";"112490"
"WB-AG.SRF.TOTL.K2";"Surface area";"HRV";"Croatia";"1994";"56540"
"WB-AG.SRF.TOTL.K2";"Surface area";"HTI";"Haiti";"1994";"27750"
"WB-AG.SRF.TOTL.K2";"Surface area";"HUN";"Hungary";"1994";"93030"
"WB-AG.SRF.TOTL.K2";"Surface area";"IDN";"Indonesia";"1994";"1910930"
"WB-AG.SRF.TOTL.K2";"Surface area";"IMN";"Isle of Man";"1994";"570"
"WB-AG.SRF.TOTL.K2";"Surface area";"IND";"India";"1994";"3287260"
"WB-AG.SRF.TOTL.K2";"Surface area";"IRL";"Ireland";"1994";"70280"
"WB-AG.SRF.TOTL.K2";"Surface area";"IRN";"Iran";"1994";"1745150"
"WB-AG.SRF.TOTL.K2";"Surface area";"IRQ";"Iraq";"1994";"438320"
"WB-AG.SRF.TOTL.K2";"Surface area";"ISL";"Iceland";"1994";"103000"
"WB-AG.SRF.TOTL.K2";"Surface area";"ISR";"Israel";"1994";"22070"
"WB-AG.SRF.TOTL.K2";"Surface area";"ITA";"Italy";"1994";"301340"
"WB-AG.SRF.TOTL.K2";"Surface area";"JAM";"Jamaica";"1994";"10990"
"WB-AG.SRF.TOTL.K2";"Surface area";"JOR";"Jordan";"1994";"88780"
"WB-AG.SRF.TOTL.K2";"Surface area";"JPN";"Japan";"1994";"377800"
"WB-AG.SRF.TOTL.K2";"Surface area";"KAZ";"Kazakhstan";"1994";"2724902"
"WB-AG.SRF.TOTL.K2";"Surface area";"KEN";"Kenya";"1994";"580370"
"WB-AG.SRF.TOTL.K2";"Surface area";"KGZ";"Kyrgyzstan";"1994";"199950"
"WB-AG.SRF.TOTL.K2";"Surface area";"KHM";"Cambodia";"1994";"181040"
"WB-AG.SRF.TOTL.K2";"Surface area";"KIR";"Kiribati";"1994";"810"
"WB-AG.SRF.TOTL.K2";"Surface area";"KNA";"Saint Kitts and Nevis";"1994";"260"
"WB-AG.SRF.TOTL.K2";"Surface area";"KOR";"Republic of Korea";"1994";"99260"
"WB-AG.SRF.TOTL.K2";"Surface area";"KWT";"Kuwait";"1994";"17820"
"WB-AG.SRF.TOTL.K2";"Surface area";"LAO";"Lao";"1994";"236800"
"WB-AG.SRF.TOTL.K2";"Surface area";"LBN";"Lebanon";"1994";"10450"
"WB-AG.SRF.TOTL.K2";"Surface area";"LBR";"Liberia";"1994";"111370"
"WB-AG.SRF.TOTL.K2";"Surface area";"LBY";"Libya";"1994";"1759540"
"WB-AG.SRF.TOTL.K2";"Surface area";"LCA";"Saint Lucia";"1994";"620"
"WB-AG.SRF.TOTL.K2";"Surface area";"LIE";"Liechtenstein";"1994";"160"
"WB-AG.SRF.TOTL.K2";"Surface area";"LKA";"Sri Lanka";"1994";"65610"
"WB-AG.SRF.TOTL.K2";"Surface area";"LSO";"Lesotho";"1994";"30360"
"WB-AG.SRF.TOTL.K2";"Surface area";"LTU";"Lithuania";"1994";"65300"
"WB-AG.SRF.TOTL.K2";"Surface area";"LVA";"Latvia";"1994";"64559"
"WB-AG.SRF.TOTL.K2";"Surface area";"MAC";"Macao S.A.R";"1994";"20"
"WB-AG.SRF.TOTL.K2";"Surface area";"MAF";"Saint-Martin";"1994";"54.4"
"WB-AG.SRF.TOTL.K2";"Surface area";"MAR";"Morocco";"1994";"446550"
"WB-AG.SRF.TOTL.K2";"Surface area";"MCO";"Monaco";"1994";"2"
"WB-AG.SRF.TOTL.K2";"Surface area";"MDA";"Moldova";"1994";"33840"
"WB-AG.SRF.TOTL.K2";"Surface area";"MDG";"Madagascar";"1994";"587040"
"WB-AG.SRF.TOTL.K2";"Surface area";"MDV";"Maldives";"1994";"300"
"WB-AG.SRF.TOTL.K2";"Surface area";"MEX";"Mexico";"1994";"1964380"
"WB-AG.SRF.TOTL.K2";"Surface area";"MHL";"Marshall Islands";"1994";"180"
"WB-AG.SRF.TOTL.K2";"Surface area";"MKD";"Macedonia";"1994";"25710"
"WB-AG.SRF.TOTL.K2";"Surface area";"MLI";"Mali";"1994";"1240190"
"WB-AG.SRF.TOTL.K2";"Surface area";"MLT";"Malta";"1994";"320"
"WB-AG.SRF.TOTL.K2";"Surface area";"MMR";"Myanmar";"1994";"676590"
"WB-AG.SRF.TOTL.K2";"Surface area";"MNE";"Montenegro";"1994";"13810"
"WB-AG.SRF.TOTL.K2";"Surface area";"MNG";"Mongolia";"1994";"1564120"
"WB-AG.SRF.TOTL.K2";"Surface area";"MNP";"Northern Mariana Islands";"1994";"460"
"WB-AG.SRF.TOTL.K2";"Surface area";"MOZ";"Mozambique";"1994";"799380"
"WB-AG.SRF.TOTL.K2";"Surface area";"MRT";"Mauritania";"1994";"1030700"
"WB-AG.SRF.TOTL.K2";"Surface area";"MUS";"Mauritius";"1994";"2040"
"WB-AG.SRF.TOTL.K2";"Surface area";"MWI";"Malawi";"1994";"118480"
"WB-AG.SRF.TOTL.K2";"Surface area";"MYS";"Malaysia";"1994";"330800"
"WB-AG.SRF.TOTL.K2";"Surface area";"NAM";"Namibia";"1994";"824290"
"WB-AG.SRF.TOTL.K2";"Surface area";"NCL";"New Caledonia";"1994";"18580"
"WB-AG.SRF.TOTL.K2";"Surface area";"NER";"Niger";"1994";"1267000"
"WB-AG.SRF.TOTL.K2";"Surface area";"NGA";"Nigeria";"1994";"923770"
"WB-AG.SRF.TOTL.K2";"Surface area";"NIC";"Nicaragua";"1994";"130370"
"WB-AG.SRF.TOTL.K2";"Surface area";"NLD";"Netherlands";"1994";"41530"
"WB-AG.SRF.TOTL.K2";"Surface area";"NOR";"Norway";"1994";"385178"
"WB-AG.SRF.TOTL.K2";"Surface area";"NPL";"Nepal";"1994";"147180"
"WB-AG.SRF.TOTL.K2";"Surface area";"NRU";"Nauru";"1994";"20"
"WB-AG.SRF.TOTL.K2";"Surface area";"NZL";"New Zealand";"1994";"267710"
"WB-AG.SRF.TOTL.K2";"Surface area";"OMN";"Oman";"1994";"309500"
"WB-AG.SRF.TOTL.K2";"Surface area";"PAK";"Pakistan";"1994";"796100"
"WB-AG.SRF.TOTL.K2";"Surface area";"PAN";"Panama";"1994";"75420"
"WB-AG.SRF.TOTL.K2";"Surface area";"PER";"Peru";"1994";"1285220"
"WB-AG.SRF.TOTL.K2";"Surface area";"PHL";"Philippines";"1994";"300000"
"WB-AG.SRF.TOTL.K2";"Surface area";"PLW";"Palau";"1994";"460"
"WB-AG.SRF.TOTL.K2";"Surface area";"PNG";"Papua New Guinea";"1994";"462840"
"WB-AG.SRF.TOTL.K2";"Surface area";"POL";"Poland";"1994";"312690"
"WB-AG.SRF.TOTL.K2";"Surface area";"PRI";"Puerto Rico";"1994";"8870"
"WB-AG.SRF.TOTL.K2";"Surface area";"PRK";"Democratic People's Republic of Korea";"1994";"120540"
"WB-AG.SRF.TOTL.K2";"Surface area";"PRT";"Portugal";"1994";"92120"
"WB-AG.SRF.TOTL.K2";"Surface area";"PRY";"Paraguay";"1994";"406750"
"WB-AG.SRF.TOTL.K2";"Surface area";"PSE";"Palestine";"1994";"6020"
"WB-AG.SRF.TOTL.K2";"Surface area";"PYF";"French Polynesia";"1994";"4000"
"WB-AG.SRF.TOTL.K2";"Surface area";"QAT";"Qatar";"1994";"11610"
"WB-AG.SRF.TOTL.K2";"Surface area";"ROU";"Romania";"1994";"238390"
"WB-AG.SRF.TOTL.K2";"Surface area";"RUS";"Russia";"1994";"17098240"
"WB-AG.SRF.TOTL.K2";"Surface area";"RWA";"Rwanda";"1994";"26340"
"WB-AG.SRF.TOTL.K2";"Surface area";"SAU";"Saudi Arabia";"1994";"2149690"
"WB-AG.SRF.TOTL.K2";"Surface area";"SDN";"Sudan";"1994";"2505810"
"WB-AG.SRF.TOTL.K2";"Surface area";"SEN";"Senegal";"1994";"196710"
"WB-AG.SRF.TOTL.K2";"Surface area";"SGP";"Singapore";"1994";"680"
"WB-AG.SRF.TOTL.K2";"Surface area";"SLB";"Solomon Islands";"1994";"28900"
"WB-AG.SRF.TOTL.K2";"Surface area";"SLE";"Sierra Leone";"1994";"72300"
"WB-AG.SRF.TOTL.K2";"Surface area";"SLV";"El Salvador";"1994";"21040"
"WB-AG.SRF.TOTL.K2";"Surface area";"SMR";"San Marino";"1994";"60"
"WB-AG.SRF.TOTL.K2";"Surface area";"SOM";"Somalia";"1994";"637660"
"WB-AG.SRF.TOTL.K2";"Surface area";"SRB";"Serbia";"1994";"88360"
"WB-AG.SRF.TOTL.K2";"Surface area";"STP";"Sao Tome and Principe";"1994";"960"
"WB-AG.SRF.TOTL.K2";"Surface area";"SUR";"Suriname";"1994";"163820"
"WB-AG.SRF.TOTL.K2";"Surface area";"SVK";"Slovakia";"1994";"49030"
"WB-AG.SRF.TOTL.K2";"Surface area";"SVN";"Slovenia";"1994";"20270"
"WB-AG.SRF.TOTL.K2";"Surface area";"SWE";"Sweden";"1994";"450300"
"WB-AG.SRF.TOTL.K2";"Surface area";"SWZ";"Swaziland";"1994";"17360"
"WB-AG.SRF.TOTL.K2";"Surface area";"SXM";"Sint Maarten";"1994";"34"
"WB-AG.SRF.TOTL.K2";"Surface area";"SYC";"Seychelles";"1994";"460"
"WB-AG.SRF.TOTL.K2";"Surface area";"SYR";"Syrian Arab Republic";"1994";"185180"
"WB-AG.SRF.TOTL.K2";"Surface area";"TCA";"Turks and Caicos Islands";"1994";"950"
"WB-AG.SRF.TOTL.K2";"Surface area";"TCD";"Chad";"1994";"1284000"
"WB-AG.SRF.TOTL.K2";"Surface area";"TGO";"Togo";"1994";"56790"
"WB-AG.SRF.TOTL.K2";"Surface area";"THA";"Thailand";"1994";"513120"
"WB-AG.SRF.TOTL.K2";"Surface area";"TJK";"Tajikistan";"1994";"142550"
"WB-AG.SRF.TOTL.K2";"Surface area";"TKM";"Turkmenistan";"1994";"488100"
"WB-AG.SRF.TOTL.K2";"Surface area";"TLS";"Timor-Leste";"1994";"14870"
"WB-AG.SRF.TOTL.K2";"Surface area";"TON";"Tonga";"1994";"750"
"WB-AG.SRF.TOTL.K2";"Surface area";"TTO";"Trinidad and Tobago";"1994";"5130"
"WB-AG.SRF.TOTL.K2";"Surface area";"TUN";"Tunisia";"1994";"163610"
"WB-AG.SRF.TOTL.K2";"Surface area";"TUR";"Turkey";"1994";"785350"
"WB-AG.SRF.TOTL.K2";"Surface area";"TUV";"Tuvalu";"1994";"30"
"WB-AG.SRF.TOTL.K2";"Surface area";"TZA";"Tanzania";"1994";"947300"
"WB-AG.SRF.TOTL.K2";"Surface area";"UGA";"Uganda";"1994";"241550"
"WB-AG.SRF.TOTL.K2";"Surface area";"UKR";"Ukraine";"1994";"603550"
"WB-AG.SRF.TOTL.K2";"Surface area";"URY";"Uruguay";"1994";"176220"
"WB-AG.SRF.TOTL.K2";"Surface area";"USA";"United States of America";"1994";"9629090"
"WB-AG.SRF.TOTL.K2";"Surface area";"UZB";"Uzbekistan";"1994";"447400"
"WB-AG.SRF.TOTL.K2";"Surface area";"VCT";"Saint Vincent and the Grenadines";"1994";"390"
"WB-AG.SRF.TOTL.K2";"Surface area";"VEN";"Venezuela";"1994";"912050"
"WB-AG.SRF.TOTL.K2";"Surface area";"VGB";"British Virgin Islands";"1994";"150"
"WB-AG.SRF.TOTL.K2";"Surface area";"VIR";"United States Virgin Islands";"1994";"350"
"WB-AG.SRF.TOTL.K2";"Surface area";"VNM";"Vietnam";"1994";"331110"
"WB-AG.SRF.TOTL.K2";"Surface area";"VUT";"Vanuatu";"1994";"12190"
"WB-AG.SRF.TOTL.K2";"Surface area";"WSM";"Samoa";"1994";"2840"
"WB-AG.SRF.TOTL.K2";"Surface area";"XKX";"Kosovo";"1994";"10887"
"WB-AG.SRF.TOTL.K2";"Surface area";"YEM";"Yemen";"1994";"527970"
"WB-AG.SRF.TOTL.K2";"Surface area";"ZAF";"South Africa";"1994";"1219090"
"WB-AG.SRF.TOTL.K2";"Surface area";"ZMB";"Zambia";"1994";"752610"
"WB-AG.SRF.TOTL.K2";"Surface area";"ZWE";"Zimbabwe";"1994";"390760"
"WB-AG.SRF.TOTL.K2";"Surface area";"ABW";"Aruba";"1995";"180"
"WB-AG.SRF.TOTL.K2";"Surface area";"AFG";"Afghanistan";"1995";"652860"
"WB-AG.SRF.TOTL.K2";"Surface area";"AGO";"Angola";"1995";"1246700"
"WB-AG.SRF.TOTL.K2";"Surface area";"ALB";"Albania";"1995";"28750"
"WB-AG.SRF.TOTL.K2";"Surface area";"AND";"Andorra";"1995";"470"
"WB-AG.SRF.TOTL.K2";"Surface area";"ARE";"United Arab Emirates";"1995";"83600"
"WB-AG.SRF.TOTL.K2";"Surface area";"ARG";"Argentina";"1995";"2780400"
"WB-AG.SRF.TOTL.K2";"Surface area";"ARM";"Armenia";"1995";"29740"
"WB-AG.SRF.TOTL.K2";"Surface area";"ASM";"American Samoa";"1995";"200"
"WB-AG.SRF.TOTL.K2";"Surface area";"ATG";"Antigua and Barbuda";"1995";"440"
"WB-AG.SRF.TOTL.K2";"Surface area";"AUS";"Australia";"1995";"7741220"
"WB-AG.SRF.TOTL.K2";"Surface area";"AUT";"Austria";"1995";"83879"
"WB-AG.SRF.TOTL.K2";"Surface area";"AZE";"Azerbaijan";"1995";"86600"
"WB-AG.SRF.TOTL.K2";"Surface area";"BDI";"Burundi";"1995";"27830"
"WB-AG.SRF.TOTL.K2";"Surface area";"BEN";"Benin";"1995";"114760"
"WB-AG.SRF.TOTL.K2";"Surface area";"BFA";"Burkina Faso";"1995";"274220"
"WB-AG.SRF.TOTL.K2";"Surface area";"BGD";"Bangladesh";"1995";"148460"
"WB-AG.SRF.TOTL.K2";"Surface area";"BGR";"Bulgaria";"1995";"110990"
"WB-AG.SRF.TOTL.K2";"Surface area";"BHR";"Bahrain";"1995";"710"
"WB-AG.SRF.TOTL.K2";"Surface area";"BHS";"Bahamas";"1995";"13880"
"WB-AG.SRF.TOTL.K2";"Surface area";"BIH";"Bosnia and Herzegovina";"1995";"51210"
"WB-AG.SRF.TOTL.K2";"Surface area";"BLR";"Belarus";"1995";"207600"
"WB-AG.SRF.TOTL.K2";"Surface area";"BLZ";"Belize";"1995";"22970"
"WB-AG.SRF.TOTL.K2";"Surface area";"BMU";"Bermuda";"1995";"50"
"WB-AG.SRF.TOTL.K2";"Surface area";"BOL";"Bolivia";"1995";"1098580"
"WB-AG.SRF.TOTL.K2";"Surface area";"BRA";"Brazil";"1995";"8515770"
"WB-AG.SRF.TOTL.K2";"Surface area";"BRB";"Barbados";"1995";"430"
"WB-AG.SRF.TOTL.K2";"Surface area";"BRN";"Brunei Darussalam";"1995";"5770"
"WB-AG.SRF.TOTL.K2";"Surface area";"BTN";"Bhutan";"1995";"40077"
"WB-AG.SRF.TOTL.K2";"Surface area";"BWA";"Botswana";"1995";"581730"
"WB-AG.SRF.TOTL.K2";"Surface area";"CAF";"Central African Republic";"1995";"622980"
"WB-AG.SRF.TOTL.K2";"Surface area";"CAN";"Canada";"1995";"9984670"
"WB-AG.SRF.TOTL.K2";"Surface area";"CHE";"Switzerland";"1995";"41290"
"WB-AG.SRF.TOTL.K2";"Surface area";"CHL";"Chile";"1995";"756096"
"WB-AG.SRF.TOTL.K2";"Surface area";"CHN";"China";"1995";"9562940"
"WB-AG.SRF.TOTL.K2";"Surface area";"CIV";"Ivory Coast";"1995";"322460"
"WB-AG.SRF.TOTL.K2";"Surface area";"CMR";"Cameroon";"1995";"475440"
"WB-AG.SRF.TOTL.K2";"Surface area";"COD";"Democratic Republic of the Congo";"1995";"2344860"
"WB-AG.SRF.TOTL.K2";"Surface area";"COG";"Congo";"1995";"342000"
"WB-AG.SRF.TOTL.K2";"Surface area";"COL";"Colombia";"1995";"1141750"
"WB-AG.SRF.TOTL.K2";"Surface area";"COM";"Comoros";"1995";"1861"
"WB-AG.SRF.TOTL.K2";"Surface area";"CPV";"Cape Verde";"1995";"4030"
"WB-AG.SRF.TOTL.K2";"Surface area";"CRI";"Costa Rica";"1995";"51100"
"WB-AG.SRF.TOTL.K2";"Surface area";"CUB";"Cuba";"1995";"109890"
"WB-AG.SRF.TOTL.K2";"Surface area";"CUW";"Curaao";"1995";"444"
"WB-AG.SRF.TOTL.K2";"Surface area";"CYM";"Cayman Islands";"1995";"264"
"WB-AG.SRF.TOTL.K2";"Surface area";"CYP";"Cyprus";"1995";"9250"
"WB-AG.SRF.TOTL.K2";"Surface area";"CZE";"Czech Republic";"1995";"78870"
"WB-AG.SRF.TOTL.K2";"Surface area";"DEU";"Germany";"1995";"357020"
"WB-AG.SRF.TOTL.K2";"Surface area";"DJI";"Djibouti";"1995";"23200"
"WB-AG.SRF.TOTL.K2";"Surface area";"DMA";"Dominica";"1995";"750"
"WB-AG.SRF.TOTL.K2";"Surface area";"DNK";"Denmark";"1995";"43090"
"WB-AG.SRF.TOTL.K2";"Surface area";"DOM";"Dominican Republic";"1995";"48670"
"WB-AG.SRF.TOTL.K2";"Surface area";"DZA";"Algeria";"1995";"2381740"
"WB-AG.SRF.TOTL.K2";"Surface area";"ECU";"Ecuador";"1995";"283560"
"WB-AG.SRF.TOTL.K2";"Surface area";"EGY";"Egypt";"1995";"1001450"
"WB-AG.SRF.TOTL.K2";"Surface area";"ERI";"Eritrea";"1995";"117600"
"WB-AG.SRF.TOTL.K2";"Surface area";"ESP";"Spain";"1995";"505990"
"WB-AG.SRF.TOTL.K2";"Surface area";"EST";"Estonia";"1995";"45230"
"WB-AG.SRF.TOTL.K2";"Surface area";"ETH";"Ethiopia";"1995";"1104300"
"WB-AG.SRF.TOTL.K2";"Surface area";"FIN";"Finland";"1995";"338150"
"WB-AG.SRF.TOTL.K2";"Surface area";"FJI";"Fiji";"1995";"18270"
"WB-AG.SRF.TOTL.K2";"Surface area";"FRA";"France";"1995";"549086"
"WB-AG.SRF.TOTL.K2";"Surface area";"FRO";"Faroe Islands";"1995";"1396"
"WB-AG.SRF.TOTL.K2";"Surface area";"FSM";"Micronesia";"1995";"700"
"WB-AG.SRF.TOTL.K2";"Surface area";"GAB";"Gabon";"1995";"267670"
"WB-AG.SRF.TOTL.K2";"Surface area";"GBR";"United Kingdom";"1995";"243610"
"WB-AG.SRF.TOTL.K2";"Surface area";"GEO";"Georgia";"1995";"69700"
"WB-AG.SRF.TOTL.K2";"Surface area";"GHA";"Ghana";"1995";"238540"
